"knr","kname","month","age","unemp"
"3920","1145","Bokn","2001M08","15-29 years",4.6
"3921","1145","Bokn","2001M09","15-29 years",3.7
"3922","1145","Bokn","2001M10","15-29 years",2.8
"3923","1145","Bokn","2001M11","15-29 years",0.9
"3924","1145","Bokn","2001M12","15-29 years",0.9
"3925","1145","Bokn","2002M01","15-29 years",2.9
"3926","1145","Bokn","2002M02","15-29 years",2.9
"3927","1145","Bokn","2002M03","15-29 years",1
"3928","1145","Bokn","2002M04","15-29 years",1
"3929","1145","Bokn","2002M05","15-29 years",1.9
"3930","1145","Bokn","2002M06","15-29 years",1
"3931","1145","Bokn","2002M07","15-29 years",1.9
"3932","1145","Bokn","2002M08","15-29 years",2.9
"3933","1145","Bokn","2002M09","15-29 years",0
"3934","1145","Bokn","2002M10","15-29 years",2.9
"3935","1145","Bokn","2002M11","15-29 years",1.9
"3936","1145","Bokn","2002M12","15-29 years",2.9
"3937","1146","Tysvær","1999M01","15-74 years",1.5
"3938","1146","Tysvær","1999M02","15-74 years",1.5
"3939","1146","Tysvær","1999M03","15-74 years",1.3
"3940","1146","Tysvær","1999M04","15-74 years",1.3
"3941","1146","Tysvær","1999M05","15-74 years",1
"3942","1146","Tysvær","1999M06","15-74 years",1.3
"3943","1146","Tysvær","1999M07","15-74 years",1.9
"3944","1146","Tysvær","1999M08","15-74 years",1.9
"3945","1146","Tysvær","1999M09","15-74 years",1.8
"3946","1146","Tysvær","1999M10","15-74 years",1.8
"3947","1146","Tysvær","1999M11","15-74 years",1.8
"3948","1146","Tysvær","1999M12","15-74 years",2.3
"3949","1146","Tysvær","2000M01","15-74 years",2.7
"3950","1146","Tysvær","2000M02","15-74 years",2.7
"3951","1146","Tysvær","2000M03","15-74 years",2.8
"3952","1146","Tysvær","2000M04","15-74 years",2.8
"3953","1146","Tysvær","2000M05","15-74 years",2.8
"3954","1146","Tysvær","2000M06","15-74 years",2.9
"3955","1146","Tysvær","2000M07","15-74 years",3.2
"3956","1146","Tysvær","2000M08","15-74 years",3.2
"3957","1146","Tysvær","2000M09","15-74 years",3
"3958","1146","Tysvær","2000M10","15-74 years",3.2
"3959","1146","Tysvær","2000M11","15-74 years",2.9
"3960","1146","Tysvær","2000M12","15-74 years",3
"3961","1146","Tysvær","2001M01","15-74 years",3.7
"3962","1146","Tysvær","2001M02","15-74 years",3.5
"3963","1146","Tysvær","2001M03","15-74 years",3
"3964","1146","Tysvær","2001M04","15-74 years",2.8
"3965","1146","Tysvær","2001M05","15-74 years",2.6
"3966","1146","Tysvær","2001M06","15-74 years",3
"3967","1146","Tysvær","2001M07","15-74 years",2.9
"3968","1146","Tysvær","2001M08","15-74 years",2.7
"3969","1146","Tysvær","2001M09","15-74 years",2.6
"3970","1146","Tysvær","2001M10","15-74 years",2.7
"3971","1146","Tysvær","2001M11","15-74 years",2.9
"3972","1146","Tysvær","2001M12","15-74 years",3.1
"3973","1146","Tysvær","2002M01","15-74 years",3.6
"3974","1146","Tysvær","2002M02","15-74 years",3.2
"3975","1146","Tysvær","2002M03","15-74 years",3.3
"3976","1146","Tysvær","2002M04","15-74 years",2.8
"3977","1146","Tysvær","2002M05","15-74 years",2.5
"3978","1146","Tysvær","2002M06","15-74 years",2.6
"3979","1146","Tysvær","2002M07","15-74 years",3.2
"3980","1146","Tysvær","2002M08","15-74 years",2.8
"3981","1146","Tysvær","2002M09","15-74 years",2.6
"3982","1146","Tysvær","2002M10","15-74 years",2.7
"3983","1146","Tysvær","2002M11","15-74 years",2.7
"3984","1146","Tysvær","2002M12","15-74 years",2.8
"3985","1146","Tysvær","1999M01","15-29 years",2.1
"3986","1146","Tysvær","1999M02","15-29 years",2.1
"3987","1146","Tysvær","1999M03","15-29 years",1.6
"3988","1146","Tysvær","1999M04","15-29 years",1.4
"3989","1146","Tysvær","1999M05","15-29 years",1.1
"3990","1146","Tysvær","1999M06","15-29 years",1.7
"3991","1146","Tysvær","1999M07","15-29 years",2.6
"3992","1146","Tysvær","1999M08","15-29 years",2.7
"3993","1146","Tysvær","1999M09","15-29 years",2.5
"3994","1146","Tysvær","1999M10","15-29 years",2.4
"3995","1146","Tysvær","1999M11","15-29 years",2.4
"3996","1146","Tysvær","1999M12","15-29 years",2.7
"3997","1146","Tysvær","2000M01","15-29 years",3.6
"3998","1146","Tysvær","2000M02","15-29 years",3.2
"3999","1146","Tysvær","2000M03","15-29 years",3.6
"4000","1146","Tysvær","2000M04","15-29 years",4
"4001","1146","Tysvær","2000M05","15-29 years",3.9
"4002","1146","Tysvær","2000M06","15-29 years",3.8
"4003","1146","Tysvær","2000M07","15-29 years",4.7
"4004","1146","Tysvær","2000M08","15-29 years",5
"4005","1146","Tysvær","2000M09","15-29 years",4.3
"4006","1146","Tysvær","2000M10","15-29 years",4.4
"4007","1146","Tysvær","2000M11","15-29 years",3.8
"4008","1146","Tysvær","2000M12","15-29 years",3.9
"4009","1146","Tysvær","2001M01","15-29 years",5.1
"4010","1146","Tysvær","2001M02","15-29 years",5
"4011","1146","Tysvær","2001M03","15-29 years",3.9
"4012","1146","Tysvær","2001M04","15-29 years",3.8
"4013","1146","Tysvær","2001M05","15-29 years",3.1
"4014","1146","Tysvær","2001M06","15-29 years",4
"4015","1146","Tysvær","2001M07","15-29 years",4.3
"4016","1146","Tysvær","2001M08","15-29 years",4
"4017","1146","Tysvær","2001M09","15-29 years",3.9
"4018","1146","Tysvær","2001M10","15-29 years",3.6
"4019","1146","Tysvær","2001M11","15-29 years",3.9
"4020","1146","Tysvær","2001M12","15-29 years",4.1
"4021","1146","Tysvær","2002M01","15-29 years",5.3
"4022","1146","Tysvær","2002M02","15-29 years",4.9
"4023","1146","Tysvær","2002M03","15-29 years",5.1
"4024","1146","Tysvær","2002M04","15-29 years",4.3
"4025","1146","Tysvær","2002M05","15-29 years",3.5
"4026","1146","Tysvær","2002M06","15-29 years",3.9
"4027","1146","Tysvær","2002M07","15-29 years",5
"4028","1146","Tysvær","2002M08","15-29 years",4.3
"4029","1146","Tysvær","2002M09","15-29 years",3.7
"4030","1146","Tysvær","2002M10","15-29 years",4.4
"4031","1146","Tysvær","2002M11","15-29 years",3.9
"4032","1146","Tysvær","2002M12","15-29 years",3.8
"4033","1149","Karmøy","1999M01","15-74 years",2.7
"4034","1149","Karmøy","1999M02","15-74 years",2.5
"4035","1149","Karmøy","1999M03","15-74 years",2.5
"4036","1149","Karmøy","1999M04","15-74 years",2.4
"4037","1149","Karmøy","1999M05","15-74 years",2
"4038","1149","Karmøy","1999M06","15-74 years",2.4
"4039","1149","Karmøy","1999M07","15-74 years",3
"4040","1149","Karmøy","1999M08","15-74 years",3.2
"4041","1149","Karmøy","1999M09","15-74 years",3.4
"4042","1149","Karmøy","1999M10","15-74 years",3.4
"4043","1149","Karmøy","1999M11","15-74 years",3.4
"4044","1149","Karmøy","1999M12","15-74 years",3.6
"4045","1149","Karmøy","2000M01","15-74 years",4.3
"4046","1149","Karmøy","2000M02","15-74 years",4.1
"4047","1149","Karmøy","2000M03","15-74 years",4
"4048","1149","Karmøy","2000M04","15-74 years",3.5
"4049","1149","Karmøy","2000M05","15-74 years",3.6
"4050","1149","Karmøy","2000M06","15-74 years",3.5
"4051","1149","Karmøy","2000M07","15-74 years",4.1
"4052","1149","Karmøy","2000M08","15-74 years",3.8
"4053","1149","Karmøy","2000M09","15-74 years",4.1
"4054","1149","Karmøy","2000M10","15-74 years",4.3
"4055","1149","Karmøy","2000M11","15-74 years",4.5
"4056","1149","Karmøy","2000M12","15-74 years",4.4
"4057","1149","Karmøy","2001M01","15-74 years",4.9
"4058","1149","Karmøy","2001M02","15-74 years",4.5
"4059","1149","Karmøy","2001M03","15-74 years",4.1
"4060","1149","Karmøy","2001M04","15-74 years",3.8
"4061","1149","Karmøy","2001M05","15-74 years",3.4
"4062","1149","Karmøy","2001M06","15-74 years",3.7
"4063","1149","Karmøy","2001M07","15-74 years",3.8
"4064","1149","Karmøy","2001M08","15-74 years",4.3
"4065","1149","Karmøy","2001M09","15-74 years",3.8
"4066","1149","Karmøy","2001M10","15-74 years",3.8
"4067","1149","Karmøy","2001M11","15-74 years",3.7
"4068","1149","Karmøy","2001M12","15-74 years",3.9
"4069","1149","Karmøy","2002M01","15-74 years",4.7
"4070","1149","Karmøy","2002M02","15-74 years",4.2
"4071","1149","Karmøy","2002M03","15-74 years",4
"4072","1149","Karmøy","2002M04","15-74 years",3.8
"4073","1149","Karmøy","2002M05","15-74 years",3.6
"4074","1149","Karmøy","2002M06","15-74 years",3.9
"4075","1149","Karmøy","2002M07","15-74 years",4.4
"4076","1149","Karmøy","2002M08","15-74 years",4.2
"4077","1149","Karmøy","2002M09","15-74 years",3.8
"4078","1149","Karmøy","2002M10","15-74 years",3.9
"4079","1149","Karmøy","2002M11","15-74 years",3.7
"4080","1149","Karmøy","2002M12","15-74 years",4.1
"4081","1149","Karmøy","1999M01","15-29 years",3.2
"4082","1149","Karmøy","1999M02","15-29 years",3.1
"4083","1149","Karmøy","1999M03","15-29 years",2.9
"4084","1149","Karmøy","1999M04","15-29 years",2.7
"4085","1149","Karmøy","1999M05","15-29 years",2.1
"4086","1149","Karmøy","1999M06","15-29 years",2.8
"4087","1149","Karmøy","1999M07","15-29 years",4.1
"4088","1149","Karmøy","1999M08","15-29 years",4.1
"4089","1149","Karmøy","1999M09","15-29 years",4.5
"4090","1149","Karmøy","1999M10","15-29 years",4.1
"4091","1149","Karmøy","1999M11","15-29 years",4.2
"4092","1149","Karmøy","1999M12","15-29 years",4.7
"4093","1149","Karmøy","2000M01","15-29 years",5.7
"4094","1149","Karmøy","2000M02","15-29 years",5.8
"4095","1149","Karmøy","2000M03","15-29 years",5.6
"4096","1149","Karmøy","2000M04","15-29 years",4.4
"4097","1149","Karmøy","2000M05","15-29 years",5
"4098","1149","Karmøy","2000M06","15-29 years",4.6
"4099","1149","Karmøy","2000M07","15-29 years",5.7
"4100","1149","Karmøy","2000M08","15-29 years",5.4
"4101","1149","Karmøy","2000M09","15-29 years",5.8
"4102","1149","Karmøy","2000M10","15-29 years",6.2
"4103","1149","Karmøy","2000M11","15-29 years",6.3
"4104","1149","Karmøy","2000M12","15-29 years",6.1
"4105","1149","Karmøy","2001M01","15-29 years",7.4
"4106","1149","Karmøy","2001M02","15-29 years",6.7
"4107","1149","Karmøy","2001M03","15-29 years",5.8
"4108","1149","Karmøy","2001M04","15-29 years",5.1
"4109","1149","Karmøy","2001M05","15-29 years",4.9
"4110","1149","Karmøy","2001M06","15-29 years",5.6
"4111","1149","Karmøy","2001M07","15-29 years",5.6
"4112","1149","Karmøy","2001M08","15-29 years",6.5
"4113","1149","Karmøy","2001M09","15-29 years",5.7
"4114","1149","Karmøy","2001M10","15-29 years",5.5
"4115","1149","Karmøy","2001M11","15-29 years",4.9
"4116","1149","Karmøy","2001M12","15-29 years",5.4
"4117","1149","Karmøy","2002M01","15-29 years",6.8
"4118","1149","Karmøy","2002M02","15-29 years",6.1
"4119","1149","Karmøy","2002M03","15-29 years",5.5
"4120","1149","Karmøy","2002M04","15-29 years",5.5
"4121","1149","Karmøy","2002M05","15-29 years",4.9
"4122","1149","Karmøy","2002M06","15-29 years",5.7
"4123","1149","Karmøy","2002M07","15-29 years",6.4
"4124","1149","Karmøy","2002M08","15-29 years",6.3
"4125","1149","Karmøy","2002M09","15-29 years",5.7
"4126","1149","Karmøy","2002M10","15-29 years",6.2
"4127","1149","Karmøy","2002M11","15-29 years",5.6
"4128","1149","Karmøy","2002M12","15-29 years",5.9
"4129","1151","Utsira","1999M01","15-74 years",0
"4130","1151","Utsira","1999M02","15-74 years",4.4
"4131","1151","Utsira","1999M03","15-74 years",0
"4132","1151","Utsira","1999M04","15-74 years",0
"4133","1151","Utsira","1999M05","15-74 years",3.5
"4134","1151","Utsira","1999M06","15-74 years",0
"4135","1151","Utsira","1999M07","15-74 years",5.3
"4136","1151","Utsira","1999M08","15-74 years",0
"4137","1151","Utsira","1999M09","15-74 years",1.8
"4138","1151","Utsira","1999M10","15-74 years",0
"4139","1151","Utsira","1999M11","15-74 years",0
"4140","1151","Utsira","1999M12","15-74 years",1.8
"4141","1151","Utsira","2000M01","15-74 years",2.4
"4142","1151","Utsira","2000M02","15-74 years",0.8
"4143","1151","Utsira","2000M03","15-74 years",0
"4144","1151","Utsira","2000M04","15-74 years",2.4
"4145","1151","Utsira","2000M05","15-74 years",1.6
"4146","1151","Utsira","2000M06","15-74 years",1.6
"4147","1151","Utsira","2000M07","15-74 years",5.6
"4148","1151","Utsira","2000M08","15-74 years",0.8
"4149","1151","Utsira","2000M09","15-74 years",0.8
"4150","1151","Utsira","2000M10","15-74 years",0
"4151","1151","Utsira","2000M11","15-74 years",0
"4152","1151","Utsira","2000M12","15-74 years",0
"4153","1151","Utsira","2001M01","15-74 years",1.5
"4154","1151","Utsira","2001M02","15-74 years",0.8
"4155","1151","Utsira","2001M03","15-74 years",0.8
"4156","1151","Utsira","2001M04","15-74 years",0
"4157","1151","Utsira","2001M05","15-74 years",0
"4158","1151","Utsira","2001M06","15-74 years",0
"4159","1151","Utsira","2001M07","15-74 years",2.3
"4160","1151","Utsira","2001M08","15-74 years",1.5
"4161","1151","Utsira","2001M09","15-74 years",1.5
"4162","1151","Utsira","2001M10","15-74 years",2.3
"4163","1151","Utsira","2001M11","15-74 years",3
"4164","1151","Utsira","2001M12","15-74 years",2.3
"4165","1151","Utsira","2002M01","15-74 years",3.2
"4166","1151","Utsira","2002M02","15-74 years",7.3
"4167","1151","Utsira","2002M03","15-74 years",3.2
"4168","1151","Utsira","2002M04","15-74 years",7.3
"4169","1151","Utsira","2002M05","15-74 years",5.7
"4170","1151","Utsira","2002M06","15-74 years",4.8
"4171","1151","Utsira","2002M07","15-74 years",4.8
"4172","1151","Utsira","2002M08","15-74 years",3.2
"4173","1151","Utsira","2002M09","15-74 years",7.3
"4174","1151","Utsira","2002M10","15-74 years",5.7
"4175","1151","Utsira","2002M11","15-74 years",4.8
"4176","1151","Utsira","2002M12","15-74 years",2.4
"4177","1151","Utsira","1999M01","15-29 years",0
"4178","1151","Utsira","1999M02","15-29 years",3.1
"4179","1151","Utsira","1999M03","15-29 years",0
"4180","1151","Utsira","1999M04","15-29 years",0
"4181","1151","Utsira","1999M05","15-29 years",3.1
"4182","1151","Utsira","1999M06","15-29 years",0
"4183","1151","Utsira","1999M07","15-29 years",6.1
"4184","1151","Utsira","1999M08","15-29 years",0
"4185","1151","Utsira","1999M09","15-29 years",3.1
"4186","1151","Utsira","1999M10","15-29 years",0
"4187","1151","Utsira","1999M11","15-29 years",0
"4188","1151","Utsira","1999M12","15-29 years",3.1
"4189","1151","Utsira","2000M01","15-29 years",0
"4190","1151","Utsira","2000M02","15-29 years",3
"4191","1151","Utsira","2000M03","15-29 years",0
"4192","1151","Utsira","2000M04","15-29 years",0
"4193","1151","Utsira","2000M05","15-29 years",0
"4194","1151","Utsira","2000M06","15-29 years",3
"4195","1151","Utsira","2000M07","15-29 years",3
"4196","1151","Utsira","2000M08","15-29 years",0
"4197","1151","Utsira","2000M09","15-29 years",0
"4198","1151","Utsira","2000M10","15-29 years",0
"4199","1151","Utsira","2000M11","15-29 years",0
"4200","1151","Utsira","2000M12","15-29 years",0
"4201","1151","Utsira","2001M01","15-29 years",0
"4202","1151","Utsira","2001M02","15-29 years",0
"4203","1151","Utsira","2001M03","15-29 years",0
"4204","1151","Utsira","2001M04","15-29 years",0
"4205","1151","Utsira","2001M05","15-29 years",0
"4206","1151","Utsira","2001M06","15-29 years",0
"4207","1151","Utsira","2001M07","15-29 years",0
"4208","1151","Utsira","2001M08","15-29 years",2.4
"4209","1151","Utsira","2001M09","15-29 years",2.4
"4210","1151","Utsira","2001M10","15-29 years",4.9
"4211","1151","Utsira","2001M11","15-29 years",7.3
"4212","1151","Utsira","2001M12","15-29 years",4.9
"4213","1151","Utsira","2002M01","15-29 years",5.7
"4214","1151","Utsira","2002M02","15-29 years",5.7
"4215","1151","Utsira","2002M03","15-29 years",2.9
"4216","1151","Utsira","2002M04","15-29 years",0
"4217","1151","Utsira","2002M05","15-29 years",0
"4218","1151","Utsira","2002M06","15-29 years",0
"4219","1151","Utsira","2002M07","15-29 years",2.9
"4220","1151","Utsira","2002M08","15-29 years",0
"4221","1151","Utsira","2002M09","15-29 years",0
"4222","1151","Utsira","2002M10","15-29 years",2.9
"4223","1151","Utsira","2002M11","15-29 years",5.7
"4224","1151","Utsira","2002M12","15-29 years",5.7
"4225","1154","Vindafjord (1965-2005)","1999M01","15-74 years",1.4
"4226","1154","Vindafjord (1965-2005)","1999M02","15-74 years",1
"4227","1154","Vindafjord (1965-2005)","1999M03","15-74 years",0.9
"4228","1154","Vindafjord (1965-2005)","1999M04","15-74 years",0.9
"4229","1154","Vindafjord (1965-2005)","1999M05","15-74 years",0.8
"4230","1154","Vindafjord (1965-2005)","1999M06","15-74 years",1.3
"4231","1154","Vindafjord (1965-2005)","1999M07","15-74 years",1.1
"4232","1154","Vindafjord (1965-2005)","1999M08","15-74 years",1.4
"4233","1154","Vindafjord (1965-2005)","1999M09","15-74 years",1.2
"4234","1154","Vindafjord (1965-2005)","1999M10","15-74 years",1.4
"4235","1154","Vindafjord (1965-2005)","1999M11","15-74 years",1.6
"4236","1154","Vindafjord (1965-2005)","1999M12","15-74 years",2.1
"4237","1154","Vindafjord (1965-2005)","2000M01","15-74 years",2.2
"4238","1154","Vindafjord (1965-2005)","2000M02","15-74 years",2.5
"4239","1154","Vindafjord (1965-2005)","2000M03","15-74 years",1.8
"4240","1154","Vindafjord (1965-2005)","2000M04","15-74 years",1.8
"4241","1154","Vindafjord (1965-2005)","2000M05","15-74 years",1.8
"4242","1154","Vindafjord (1965-2005)","2000M06","15-74 years",1.5
"4243","1154","Vindafjord (1965-2005)","2000M07","15-74 years",1.4
"4244","1154","Vindafjord (1965-2005)","2000M08","15-74 years",1.8
"4245","1154","Vindafjord (1965-2005)","2000M09","15-74 years",1.5
"4246","1154","Vindafjord (1965-2005)","2000M10","15-74 years",1.3
"4247","1154","Vindafjord (1965-2005)","2000M11","15-74 years",1.7
"4248","1154","Vindafjord (1965-2005)","2000M12","15-74 years",1.9
"4249","1154","Vindafjord (1965-2005)","2001M01","15-74 years",2.3
"4250","1154","Vindafjord (1965-2005)","2001M02","15-74 years",1.6
"4251","1154","Vindafjord (1965-2005)","2001M03","15-74 years",1.2
"4252","1154","Vindafjord (1965-2005)","2001M04","15-74 years",1.1
"4253","1154","Vindafjord (1965-2005)","2001M05","15-74 years",1
"4254","1154","Vindafjord (1965-2005)","2001M06","15-74 years",0.9
"4255","1154","Vindafjord (1965-2005)","2001M07","15-74 years",1
"4256","1154","Vindafjord (1965-2005)","2001M08","15-74 years",1.2
"4257","1154","Vindafjord (1965-2005)","2001M09","15-74 years",1.2
"4258","1154","Vindafjord (1965-2005)","2001M10","15-74 years",1.1
"4259","1154","Vindafjord (1965-2005)","2001M11","15-74 years",1.2
"4260","1154","Vindafjord (1965-2005)","2001M12","15-74 years",1.5
"4261","1154","Vindafjord (1965-2005)","2002M01","15-74 years",1.8
"4262","1154","Vindafjord (1965-2005)","2002M02","15-74 years",1.4
"4263","1154","Vindafjord (1965-2005)","2002M03","15-74 years",1.6
"4264","1154","Vindafjord (1965-2005)","2002M04","15-74 years",1.4
"4265","1154","Vindafjord (1965-2005)","2002M05","15-74 years",1.3
"4266","1154","Vindafjord (1965-2005)","2002M06","15-74 years",1.3
"4267","1154","Vindafjord (1965-2005)","2002M07","15-74 years",1.4
"4268","1154","Vindafjord (1965-2005)","2002M08","15-74 years",1.5
"4269","1154","Vindafjord (1965-2005)","2002M09","15-74 years",1.5
"4270","1154","Vindafjord (1965-2005)","2002M10","15-74 years",1.3
"4271","1154","Vindafjord (1965-2005)","2002M11","15-74 years",1.5
"4272","1154","Vindafjord (1965-2005)","2002M12","15-74 years",1.3
"4273","1154","Vindafjord (1965-2005)","1999M01","15-29 years",1.6
"4274","1154","Vindafjord (1965-2005)","1999M02","15-29 years",1.3
"4275","1154","Vindafjord (1965-2005)","1999M03","15-29 years",1.3
"4276","1154","Vindafjord (1965-2005)","1999M04","15-29 years",1.3
"4277","1154","Vindafjord (1965-2005)","1999M05","15-29 years",1.3
"4278","1154","Vindafjord (1965-2005)","1999M06","15-29 years",2.4
"4279","1154","Vindafjord (1965-2005)","1999M07","15-29 years",1.5
"4280","1154","Vindafjord (1965-2005)","1999M08","15-29 years",2
"4281","1154","Vindafjord (1965-2005)","1999M09","15-29 years",1.1
"4282","1154","Vindafjord (1965-2005)","1999M10","15-29 years",1.7
"4283","1154","Vindafjord (1965-2005)","1999M11","15-29 years",2.2
"4284","1154","Vindafjord (1965-2005)","1999M12","15-29 years",2.4
